Player_Name,Nation,Pos,Team,League,M_played,Starting_11,Minutes_Played,Goals,Assists,Goals_Assists,Goals_non_Penalty,Penalty_Goals,Yellow_Cards,Red_Cards
Donny van de Beek,NED,MF,Girona,es_la_liga,21,15,1260,2,2,4,2,0,4,0
Hannes Behrens,GER,DF,Hoffenheim,de_bundesliga,1,0,29,0,0,0,0,0,0,0
Kevin Behrens,GER,FW,Wolfsburg,de_bundesliga,14,0,132,1,0,1,1,0,2,0
Maximilian Beier,GER,"FW,MF",Dortmund,de_bundesliga,24,12,1237,5,3,8,5,0,2,0
Luken Beitia,ESP,DF,Real Sociedad,es_la_liga,1,0,8,0,0,0,0,0,0,0
Ismael Bekhoucha,MAR,MF,Getafe,es_la_liga,1,0,1,0,0,0,0,0,1,0
Reda Belahyane,MAR,MF,Hellas Verona,it_serie_a,22,17,1658,0,2,2,0,0,6,1
Reda Belahyane,MAR,MF,Lazio,it_serie_a,2,0,78,0,0,0,0,0,0,0
Haris Belkebla,ALG,MF,Angers,fr_ligue_1,20,19,1677,0,1,1,0,0,1,0
Yassin Belkhdim,FRA,"MF,FW",Angers,fr_ligue_1,21,8,856,0,0,0,0,0,2,0
Stefan Bell,GER,DF,Mainz 05,de_bundesliga,15,13,1178,0,1,1,0,0,3,0
Armel Bella Kotchap,GER,DF,Southampton,eng_premier_league,3,1,241,0,0,0,0,0,0,0
Raoul Bellanova,ITA,DF,Torino,it_serie_a,1,1,87,0,0,0,0,0,0,0
Raoul Bellanova,ITA,DF,Atalanta,it_serie_a,24,18,1672,0,6,6,0,0,2,0
Player,N,Pos,Squad,comp,0,0,0,0,0,0,0,0,0,0
Jean-Ricner Bellegarde,FRA,"MF,FW",Wolves,eng_premier_league,26,14,1217,2,4,6,2,0,3,0
Héctor Bellerín,ESP,DF,Betis,es_la_liga,7,6,524,0,1,1,0,0,1,0
Jude Bellingham,ENG,MF,Real Madrid,es_la_liga,21,21,1713,7,6,13,6,1,3,1
Jeanuël Belocian,FRA,"DF,MF",Leverkusen,de_bundesliga,5,1,68,0,0,0,0,0,1,0
Andrea Belotti,ITA,FW,Como,it_serie_a,18,7,593,2,0,2,2,0,1,0
Fran Beltrán,ESP,MF,Celta Vigo,es_la_liga,23,20,1633,2,0,2,2,0,2,0
Lucas Beltrán,ARG,"MF,FW",Fiorentina,it_serie_a,24,17,1521,4,4,8,2,2,3,0
Eliesse Ben Seghir,MAR,"MF,FW",Monaco,fr_ligue_1,25,16,1468,6,3,9,4,2,0,0
Carlos Benavídez,URU,MF,Alavés,es_la_liga,10,5,331,1,1,2,1,0,2,0
Adrian Benedyczak,POL,"FW,MF",Parma,it_serie_a,8,2,197,0,0,0,0,0,0,0
László Bénes,SVK,"MF,FW",Union Berlin,de_bundesliga,16,2,466,1,1,2,1,0,4,0
Iker Benito,ESP,"FW,MF",Osasuna,es_la_liga,2,0,37,0,0,0,0,0,0,0
Ismaël Bennacer,ALG,MF,Milan,it_serie_a,6,4,300,0,0,0,0,0,2,0
Ismaël Bennacer,ALG,MF,Marseille,fr_ligue_1,5,5,323,0,0,0,0,0,1,0
Saïd Benrahma,ALG,"FW,MF",Lyon,fr_ligue_1,13,9,735,1,3,4,1,0,0,0
Ramy Bensebaini,ALG,DF,Dortmund,de_bundesliga,22,17,1443,1,5,6,1,0,6,0
Nabil Bentaleb,ALG,"MF,FW",Lille,fr_ligue_1,4,1,131,1,0,1,1,0,0,0
Rodrigo Bentancur,URU,MF,Tottenham,eng_premier_league,18,15,1161,2,0,2,2,0,7,0
Lucas Beraldo,BRA,DF,Paris S-G,fr_ligue_1,17,16,1445,1,0,1,1,0,5,0
Yuri Berchiche,ESP,DF,Athletic Club,es_la_liga,22,15,1469,0,2,2,0,0,3,0
Álex Berenguer,ESP,"FW,MF",Athletic Club,es_la_liga,26,19,1586,5,6,11,5,0,3,0
Sander Berge,NOR,MF,Fulham,eng_premier_league,21,17,1554,0,0,0,0,0,4,0
Lucas Bergvall,SWE,MF,Tottenham,eng_premier_league,21,8,889,0,1,1,0,0,3,0
Medon Berisha,ALB,MF,Lecce,it_serie_a,10,5,415,0,1,1,0,0,3,0
Mergim Berisha,GER,"FW,MF",Hoffenheim,de_bundesliga,11,3,333,1,1,2,1,0,1,0
Player,N,Pos,Squad,comp,0,0,0,0,0,0,0,0,0,0
Adrian Bernabe,ESP,MF,Parma,it_serie_a,14,14,1066,0,0,0,0,0,1,0
Marc Bernal,ESP,MF,Barcelona,es_la_liga,3,3,242,0,0,0,0,0,2,0
Bernardo,BRA,DF,Bochum,de_bundesliga,15,13,1242,0,0,0,0,0,5,0
Juan Bernat,ESP,"DF,MF",Villarreal,es_la_liga,10,1,212,0,1,1,0,0,0,0
Juan Bernat,ESP,MF,Getafe,es_la_liga,5,4,295,0,0,0,0,0,0,0
Maxime Bernauer,FRA,DF,Saint-Étienne,fr_ligue_1,3,1,134,0,0,0,0,0,2,0
Antoine Bernede,FRA,"MF,FW",Hellas Verona,it_serie_a,5,2,167,1,0,1,1,0,0,0
Alexander Bernhardsson,SWE,"MF,DF",Holstein Kiel,de_bundesliga,10,7,574,2,1,3,2,0,2,0
Victor Bernth Kristiansen,DEN,DF,Leicester City,eng_premier_league,25,25,2195,0,1,1,0,0,1,0
Matúš Bero,SVK,MF,Bochum,de_bundesliga,22,21,1908,4,2,6,4,0,8,0
Juan Berrocal,ESP,DF,Getafe,es_la_liga,12,8,794,0,0,0,0,0,6,1
Dimitry Bertaud,COD,GK,Montpellier,fr_ligue_1,3,3,270,0,0,0,0,0,0,0
Jan-Niklas Beste,GER,"FW,MF",Freiburg,de_bundesliga,5,0,88,0,1,1,0,0,0,0
Beto,GNB,FW,Everton,eng_premier_league,20,7,854,6,0,6,6,0,1,0
Sam Beukema,NED,DF,Bologna,it_serie_a,27,25,2292,0,1,1,0,0,0,0
Alessandro Bianco,ITA,MF,Monza,it_serie_a,24,19,1788,1,0,1,1,0,6,0
Alessandro Bianco,ITA,MF,Fiorentina,it_serie_a,1,0,18,0,0,0,0,0,0,0
Mika Biereth,DEN,FW,Monaco,fr_ligue_1,8,8,638,10,2,12,9,1,0,0
Jaka Bijol,SVN,DF,Udinese,it_serie_a,26,26,2340,1,0,1,1,0,7,0
El Bilal Touré,MLI,"FW,MF",Stuttgart,de_bundesliga,10,3,318,2,1,3,2,0,0,0
Philip Billing,DEN,MF,Bournemouth,eng_premier_league,10,1,184,0,0,0,0,0,1,0
Philip Billing,DEN,MF,Napoli,it_serie_a,3,1,78,1,0,1,1,0,0,0
Cristiano Biraghi,ITA,DF,Torino,it_serie_a,5,3,291,0,0,0,0,0,0,0
Cristiano Biraghi,ITA,DF,Fiorentina,it_serie_a,8,5,433,1,0,1,1,0,1,0
Samuele Birindelli,ITA,"DF,MF",Monza,it_serie_a,11,8,696,2,0,2,2,0,2,0
Player,N,Pos,Squad,comp,0,0,0,0,0,0,0,0,0,0
Tom Bischof,GER,"MF,FW",Hoffenheim,de_bundesliga,23,22,1876,4,2,6,4,0,3,0
Yves Bissouma,MLI,MF,Tottenham,eng_premier_league,21,13,1100,2,0,2,2,0,6,0
Leonardo Bittencourt,GER,MF,Werder Bremen,de_bundesliga,18,10,859,2,0,2,2,0,1,0
Emmanuel Biumla,FRA,DF,Angers,fr_ligue_1,16,15,1318,1,0,1,1,0,2,0
Marco Bizot,NED,GK,Brest,fr_ligue_1,24,24,2160,0,0,0,0,0,2,0
Bjarki Bjarkason,ISL,"DF,MF",Venezia,it_serie_a,9,1,165,0,0,0,0,0,2,0
Antonio Blanco,ESP,MF,Alavés,es_la_liga,25,22,1861,0,1,1,0,0,8,1
Ludovic Blas,FRA,"MF,FW",Rennes,fr_ligue_1,24,23,1995,6,7,13,6,0,5,0
Daley Blind,NED,DF,Girona,es_la_liga,23,20,1790,0,1,1,0,0,2,0
Myron Boadu,NED,FW,Bochum,de_bundesliga,11,7,588,7,1,8,6,1,0,0
Augustine Boakye,GHA,"FW,MF",Saint-Étienne,fr_ligue_1,17,8,733,3,0,3,3,0,5,0
Mathéo Bodmer,FRA,MF,Le Havre,fr_ligue_1,1,0,6,0,0,0,0,0,0,0
Sacha Boey,FRA,DF,Bayern Munich,de_bundesliga,9,5,419,0,1,1,0,0,1,0
Jeremie Boga,CIV,"MF,FW",Nice,fr_ligue_1,15,8,673,0,2,2,0,0,0,0
Lamare Bogarde,NED,"DF,MF",Aston Villa,eng_premier_league,8,5,476,0,0,0,0,0,2,0
Emil Bohinen,NOR,MF,Genoa,it_serie_a,3,1,166,0,0,0,0,0,0,0
Adama Boiro,ESP,DF,Athletic Club,es_la_liga,12,10,763,0,0,0,0,0,1,0
Willy Boly,CIV,DF,Nott'ham Forest,eng_premier_league,5,1,134,0,0,0,0,0,1,0
Moïse Bombito,CAN,DF,Nice,fr_ligue_1,20,18,1635,0,0,0,0,0,2,1
Warren Bondo,FRA,MF,Monza,it_serie_a,20,19,1618,0,0,0,0,0,5,1
Warren Bondo,FRA,MF,Milan,it_serie_a,1,1,61,0,0,0,0,0,0,0
Victor Boniface,NGA,FW,Leverkusen,de_bundesliga,14,10,800,7,1,8,7,0,2,0
Kevin Bonifazi,ITA,DF,Lecce,it_serie_a,3,0,65,0,0,0,0,0,0,0
Ange-Yoan Bonny,FRA,FW,Parma,it_serie_a,27,21,1807,5,2,7,3,2,2,0
Sebastiaan Bornauw,BEL,DF,Wolfsburg,de_bundesliga,13,7,697,2,1,3,2,0,2,0
Player,N,Pos,Squad,comp,0,0,0,0,0,0,0,0,0,0
Sven Botman,NED,DF,Newcastle Utd,eng_premier_league,3,3,224,0,0,0,0,0,1,0
Saïmon Bouabré,FRA,"MF,FW",Monaco,fr_ligue_1,2,1,72,0,0,0,0,0,0,0
Ayyoub Bouaddi,FRA,MF,Lille,fr_ligue_1,20,10,1018,0,1,1,0,0,1,0
Badredine Bouanani,ALG,"MF,FW",Nice,fr_ligue_1,19,6,681,2,0,2,2,0,2,0
Benjamin Bouchouari,MAR,MF,Saint-Étienne,fr_ligue_1,20,16,1389,1,0,1,1,0,3,0
Hicham Boudaoui,ALG,MF,Nice,fr_ligue_1,20,19,1711,2,1,3,2,0,7,0
Carlo Boukhalfa,MAR,MF,St. Pauli,de_bundesliga,19,14,1227,1,0,1,1,0,0,0
Justin Bourgault,FRA,DF,Brest,fr_ligue_1,1,1,77,0,0,0,0,0,0,0
Benjamin Bourigeaud,FRA,MF,Rennes,fr_ligue_1,1,1,80,1,0,1,1,0,0,0
Edoardo Bove,ITA,"MF,FW",Fiorentina,it_serie_a,12,11,851,1,2,3,1,0,3,0
Jarrod Bowen,ENG,"FW,MF",West Ham,eng_premier_league,24,24,2096,7,4,11,6,1,1,0
Enzo Boyomo,CMR,DF,Osasuna,es_la_liga,22,22,1952,2,0,2,2,0,5,0
Enzo Boyomo,CMR,DF,Valladolid,es_la_liga,3,3,270,0,0,0,0,0,0,0
Domagoj Bradarić,CRO,DF,Hellas Verona,it_serie_a,19,15,1187,0,0,0,0,0,5,0
Conor Bradley,NIR,DF,Liverpool,eng_premier_league,12,2,372,0,0,0,0,0,2,0
Bilal Brahimi,ALG,MF,Nice,fr_ligue_1,2,1,76,0,0,0,0,0,0,0
Julian Brandt,GER,MF,Dortmund,de_bundesliga,21,20,1632,3,5,8,3,0,1,0
Jarrad Branthwaite,ENG,DF,Everton,eng_premier_league,21,19,1718,0,1,1,0,0,3,0
Darko Brašanac,SRB,MF,Leganés,es_la_liga,22,13,1305,1,2,3,1,0,2,0
Lilian Brassier,FRA,DF,Marseille,fr_ligue_1,12,9,779,0,0,0,0,0,3,0
Lilian Brassier,FRA,DF,Rennes,fr_ligue_1,6,6,515,1,0,1,1,0,0,0
Matthias Braunöder,AUT,MF,Como,it_serie_a,8,3,268,0,0,0,0,0,3,1
Iker Bravo,ESP,"FW,MF",Udinese,it_serie_a,20,2,382,2,1,3,2,0,2,0
James Bree,ENG,DF,Southampton,eng_premier_league,14,11,890,0,1,1,0,0,0,0
Tim Breithaupt,GER,MF,Augsburg,de_bundesliga,2,2,120,0,1,1,0,0,0,0
Player,N,Pos,Squad,comp,0,0,0,0,0,0,0,0,0,0
Gleison Bremer,BRA,DF,Juventus,it_serie_a,6,6,540,0,0,0,0,0,2,0
Brenner,BRA,"MF,FW",Udinese,it_serie_a,9,5,386,1,2,3,1,0,0,0
Ben Brereton,CHI,FW,Southampton,eng_premier_league,10,4,449,0,0,0,0,0,1,0
Marco Brescianini,ITA,MF,Atalanta,it_serie_a,21,7,793,3,2,5,3,0,1,0
Maximilian Breunig,GER,"FW,MF",Heidenheim,de_bundesliga,13,2,350,2,0,2,1,1,0,0
Anthony Briançon,FRA,DF,Saint-Étienne,fr_ligue_1,1,0,1,0,0,0,0,0,0,0
Nathan Broadhead,WAL,"FW,MF",Ipswich Town,eng_premier_league,12,4,444,0,0,0,0,0,1,0
Armando Broja,ALB,FW,Everton,eng_premier_league,5,2,159,0,0,0,0,0,1,0
David Brooks,WAL,FW,Bournemouth,eng_premier_league,21,8,724,2,0,2,2,0,3,0
Arvid Brorsson,SWE,DF,Monza,it_serie_a,3,1,107,0,0,0,0,0,0,0
Moritz Broschinski,GER,"FW,MF",Bochum,de_bundesliga,25,14,1238,1,3,4,1,0,1,0
Nathaniel Brown,GER,"DF,MF",Eint Frankfurt,de_bundesliga,17,14,1203,3,4,7,3,0,1,0
Jacob Bruun Larsen,DEN,"FW,MF",Hoffenheim,de_bundesliga,12,3,400,2,2,4,2,0,0,0
Jacob Bruun Larsen,DEN,MF,Stuttgart,de_bundesliga,8,3,344,1,0,1,1,0,1,0
Tajon Buchanan,CAN,"DF,FW",Inter,it_serie_a,6,0,95,0,0,0,0,0,0,0
Tajon Buchanan,CAN,"MF,FW",Villarreal,es_la_liga,4,0,52,0,0,0,0,0,0,0
Ante Budimir,CRO,FW,Osasuna,es_la_liga,26,23,1986,14,2,16,8,6,3,0
Emi Buendía,ARG,"MF,FW",Aston Villa,eng_premier_league,12,0,98,0,0,0,0,0,1,0
Emi Buendía,ARG,"MF,FW",Leverkusen,de_bundesliga,5,1,115,0,0,0,0,0,0,0
Manu Bueno,ESP,MF,Sevilla,es_la_liga,6,1,104,1,0,1,1,0,0,0
Santiago Bueno,URU,DF,Wolves,eng_premier_league,21,17,1513,0,0,0,0,0,2,0
Endika Buján,ESP,FW,Athletic Club,es_la_liga,1,0,7,0,0,0,0,0,0,0
Marius Bülter,GER,"FW,DF",Hoffenheim,de_bundesliga,16,15,1103,4,1,5,4,0,3,0
Facundo Buonanotte,ARG,"FW,MF",Leicester City,eng_premier_league,24,13,1296,4,2,6,4,0,7,0
Alessandro Buongiorno,ITA,DF,Napoli,it_serie_a,19,19,1681,1,0,1,1,0,2,0
Player,N,Pos,Squad,comp,0,0,0,0,0,0,0,0,0,0
Cameron Burgess,AUS,DF,Ipswich Town,eng_premier_league,10,10,900,0,1,1,0,0,0,0
Jonathan Burkardt,GER,FW,Mainz 05,de_bundesliga,21,20,1423,14,2,16,13,1,0,0
Oliver Burke,SCO,"FW,MF",Werder Bremen,de_bundesliga,17,2,343,2,0,2,2,0,4,0
Dan Burn,ENG,DF,Newcastle Utd,eng_premier_league,27,27,2430,0,0,0,0,0,8,0
Rareș-Cătălin Burnete,ROU,FW,Lecce,it_serie_a,2,0,19,0,0,0,0,0,0,0
Wes Burns,WAL,"FW,DF",Ipswich Town,eng_premier_league,18,12,926,0,1,1,0,0,1,0
Marnon Busch,GER,DF,Heidenheim,de_bundesliga,15,8,861,0,1,1,0,0,0,0
Gianluca Busio,USA,MF,Venezia,it_serie_a,24,20,1838,1,0,1,1,0,3,0
Aurélio Buta,POR,DF,Reims,fr_ligue_1,20,18,1489,0,1,1,0,0,5,0
Jean Butez,FRA,GK,Como,it_serie_a,10,10,900,0,0,0,0,0,0,0
Marcin Bułka,POL,GK,Nice,fr_ligue_1,25,25,2250,0,0,0,0,0,0,0
Pau Cabanes,ESP,"MF,FW",Villarreal,es_la_liga,10,0,163,1,0,1,1,0,0,0
Pau Cabanes,ESP,MF,Alavés,es_la_liga,3,1,131,0,0,0,0,0,0,0
Rémy Cabella,FRA,"FW,MF",Lille,fr_ligue_1,20,11,892,0,2,2,0,0,1,0
Leandro Cabrera,URU,DF,Espanyol,es_la_liga,22,21,1890,2,1,3,2,0,3,0
Liberato Cacace,NZL,"DF,MF",Empoli,it_serie_a,24,15,1474,2,2,4,2,0,4,0
Anthony Caci,FRA,DF,Mainz 05,de_bundesliga,24,24,1971,1,5,6,1,0,6,0
Mathieu Cafaro,FRA,"MF,FW",Saint-Étienne,fr_ligue_1,15,9,732,1,0,1,1,0,3,1
Moisés Caicedo,ECU,MF,Chelsea,eng_premier_league,28,28,2451,1,2,3,1,0,9,0
Tom Cairney,SCO,MF,Fulham,eng_premier_league,18,2,419,1,0,1,1,0,2,1
Jens Cajuste,SWE,MF,Ipswich Town,eng_premier_league,21,18,1344,0,0,0,0,0,2,0
Davide Calabria,ITA,DF,Bologna,it_serie_a,5,3,281,0,1,1,0,0,1,0
Davide Calabria,ITA,DF,Milan,it_serie_a,7,4,316,0,0,0,0,0,0,0
Riccardo Calafiori,ITA,DF,Arsenal,eng_premier_league,17,11,925,2,1,3,2,0,4,0
Luca Caldirola,ITA,DF,Monza,it_serie_a,7,6,490,0,0,0,0,0,2,0
Player,N,Pos,Squad,comp,0,0,0,0,0,0,0,0,0,0
Fernando Calero,ESP,"DF,MF",Espanyol,es_la_liga,11,3,372,1,0,1,1,0,0,0
Duje Ćaleta-Car,CRO,DF,Lyon,fr_ligue_1,15,14,1247,1,0,1,1,0,7,0
Hakan Çalhanoğlu,TUR,MF,Inter,it_serie_a,20,18,1291,5,3,8,2,3,3,0
Dominic Calvert-Lewin,ENG,FW,Everton,eng_premier_league,22,19,1574,3,1,4,3,0,2,0
Drissa Camara,CIV,"MF,FW",Parma,it_serie_a,17,1,381,0,0,0,0,0,3,0
Issiaga Camara,GUI,MF,Nice,fr_ligue_1,4,0,20,0,0,0,0,0,0,0
Lamine Camara,SEN,MF,Monaco,fr_ligue_1,21,18,1474,2,6,8,2,0,7,1
Mahdi Camara,FRA,"MF,FW",Brest,fr_ligue_1,25,22,1893,3,2,5,3,0,4,0
Francesco Camarda,ITA,"FW,MF",Milan,it_serie_a,9,1,161,0,0,0,0,0,0,0
Eduardo Camavinga,FRA,"MF,DF",Real Madrid,es_la_liga,13,7,683,0,2,2,0,0,1,0
Nicolò Cambiaghi,ITA,FW,Bologna,it_serie_a,8,1,226,1,2,3,1,0,0,0
Andrea Cambiaso,ITA,"DF,FW",Juventus,it_serie_a,25,20,1788,2,1,3,2,0,4,0
Axel Camblan,FRA,"MF,FW",Brest,fr_ligue_1,2,0,26,0,0,0,0,0,0,0
Sergio Camello,ESP,FW,Rayo Vallecano,es_la_liga,23,14,1134,3,2,5,3,0,2,0
José Campaña,ESP,MF,Las Palmas,es_la_liga,17,12,929,0,2,2,0,0,3,0
Thomas Campaniello,ITA,FW,Empoli,it_serie_a,2,0,24,0,0,0,0,0,0,0
Cole Campbell,USA,"MF,FW",Dortmund,de_bundesliga,4,0,22,0,0,0,0,0,0,0
Emre Can,GER,"DF,MF",Dortmund,de_bundesliga,22,18,1593,2,0,2,0,2,3,1
Peio Canales,ESP,"MF,FW",Athletic Club,es_la_liga,5,1,115,0,0,0,0,0,0,0
Matteo Cancellieri,ITA,"FW,MF",Parma,it_serie_a,26,19,1421,3,0,3,3,0,2,1
Fali Candé,GNB,DF,Venezia,it_serie_a,7,7,630,0,1,1,0,0,1,0
Antonio Candela,ITA,DF,Venezia,it_serie_a,14,12,1008,0,1,1,0,0,2,0
Antonio Candela,ITA,DF,Valladolid,es_la_liga,4,4,269,0,0,0,0,0,0,0
Sergi Canós,ESP,"MF,FW",Valencia,es_la_liga,16,2,363,0,1,1,0,0,3,0
Jaydee Canvot,FRA,"DF,MF",Toulouse,fr_ligue_1,12,8,729,0,0,0,0,0,1,0
Player,N,Pos,Squad,comp,0,0,0,0,0,0,0,0,0,0
Pierrick Capelle,FRA,MF,Angers,fr_ligue_1,14,3,416,0,0,0,0,0,3,0
Gianluca Caprari,ITA,"MF,FW",Monza,it_serie_a,24,12,1054,2,1,3,0,2,3,0
Elia Caprile,ITA,GK,Cagliari,it_serie_a,9,9,810,0,0,0,0,0,0,0
Elia Caprile,ITA,GK,Napoli,it_serie_a,4,3,325,0,0,0,0,0,0,0
Gabin Capuano,FRA,FW,Lens,fr_ligue_1,1,0,11,0,0,0,0,0,0,0
Francesco Caputo,ITA,FW,Empoli,it_serie_a,1,0,6,0,0,0,0,0,0,0
Maxence Caqueret,FRA,MF,Como,it_serie_a,8,6,466,0,2,2,0,0,2,0
Maxence Caqueret,FRA,MF,Lyon,fr_ligue_1,9,6,573,0,0,0,0,0,1,0
Simon Cara,FRA,MF,Montpellier,fr_ligue_1,1,0,6,0,0,0,0,0,0,0
Andrea Carboni,ITA,DF,Monza,it_serie_a,20,19,1666,0,1,1,0,0,4,0
Franco Carboni,ITA,DF,Venezia,it_serie_a,7,2,181,0,0,0,0,0,1,0
Valentin Carboni,ARG,"MF,FW",Marseille,fr_ligue_1,4,1,103,0,0,0,0,0,1,0
Cárdenas,ESP,GK,Rayo Vallecano,es_la_liga,5,5,450,0,0,0,0,0,0,0
Irvin Cardona,FRA,"FW,MF",Espanyol,es_la_liga,16,5,606,1,1,2,1,0,1,0
Irvin Cardona,FRA,FW,Saint-Étienne,fr_ligue_1,6,4,376,2,1,3,2,0,2,0
Marc Cardona,ESP,FW,Las Palmas,es_la_liga,8,0,93,0,0,0,0,0,1,0
Sergi Cardona,ESP,DF,Villarreal,es_la_liga,25,25,2202,1,6,7,1,0,6,0
Johnny Cardoso,USA,MF,Betis,es_la_liga,20,17,1534,1,1,2,1,0,4,0
Tiago Cardoso,LUX,GK,Gladbach,de_bundesliga,1,1,90,0,0,0,0,0,0,0
Patrik Carlgren,SWE,GK,Nantes,fr_ligue_1,3,3,270,0,0,0,0,0,0,0
Diego Carlos,BRA,DF,Aston Villa,eng_premier_league,10,8,830,0,0,0,0,0,1,0
Carmona,ESP,DF,Sevilla,es_la_liga,25,25,2178,0,0,0,0,0,6,0
Marco Carnesecchi,ITA,GK,Atalanta,it_serie_a,25,25,2250,0,0,0,0,0,1,0
Sergio Carreira,ESP,"MF,DF",Celta Vigo,es_la_liga,14,11,957,0,3,3,0,0,0,0
Dani Carvajal,ESP,DF,Real Madrid,es_la_liga,8,7,609,1,0,1,1,0,1,0
Player,N,Pos,Squad,comp,0,0,0,0,0,0,0,0,0,0
Fabio Carvalho,POR,"FW,MF",Brentford,eng_premier_league,19,3,455,2,1,3,2,0,1,0
William Carvalho,POR,MF,Betis,es_la_liga,4,4,247,0,0,0,0,0,0,0
Cesare Casadei,ITA,MF,Torino,it_serie_a,5,4,325,1,1,2,1,0,0,0
Marc Casado,ESP,MF,Barcelona,es_la_liga,22,19,1545,1,3,4,1,0,4,1
Nicolò Casale,ITA,DF,Bologna,it_serie_a,11,6,599,0,0,0,0,0,1,0
Nicolò Casale,ITA,DF,Lazio,it_serie_a,2,2,135,0,0,0,0,0,0,0
Casemiro,BRA,MF,Manchester Utd,eng_premier_league,18,13,1101,1,0,1,1,0,2,0
Kaelan Casey,ENG,DF,West Ham,eng_premier_league,1,0,1,0,0,0,0,0,0,0
Matty Cash,POL,"DF,FW",Aston Villa,eng_premier_league,19,16,1396,1,1,2,1,0,6,0
Josué Casimir,FRA,"MF,FW",Le Havre,fr_ligue_1,18,14,1219,2,2,4,2,0,4,0
Federico Cassa,ITA,"MF,FW",Atalanta,it_serie_a,2,0,14,0,0,0,0,0,0,0
Cristian Cásseres Jr.,VEN,MF,Toulouse,fr_ligue_1,23,22,1905,1,2,3,1,0,7,0
Timothy Castagne,BEL,DF,Fulham,eng_premier_league,18,13,1252,0,1,1,0,0,1,0
Valentín Castellanos,ARG,FW,Lazio,it_serie_a,22,21,1774,9,3,12,7,2,6,1
Jean-Charles Castelletto,CMR,"DF,MF",Nantes,fr_ligue_1,23,23,2007,0,0,0,0,0,4,0
Santiago Castro,ARG,FW,Bologna,it_serie_a,28,24,2040,7,4,11,7,0,4,0
Gaetano Castrovilli,ITA,"MF,FW",Monza,it_serie_a,4,1,145,0,0,0,0,0,0,0
Gaetano Castrovilli,ITA,"MF,FW",Lazio,it_serie_a,9,1,148,0,0,0,0,0,0,0
Danilo Cataldi,ITA,MF,Fiorentina,it_serie_a,19,17,1206,3,0,3,3,0,1,0
Catena,ESP,DF,Osasuna,es_la_liga,24,24,2142,0,1,1,0,0,7,0
Maximiliano Caufriez,BEL,DF,Valencia,es_la_liga,1,1,90,0,0,0,0,0,0,0
Dani Ceballos,ESP,MF,Real Madrid,es_la_liga,15,10,832,0,0,0,0,0,4,0
Abdoulie Ceesay,GAM,FW,St. Pauli,de_bundesliga,6,0,52,0,0,0,0,0,1,0
Zeki Çelik,TUR,DF,Roma,it_serie_a,23,19,1570,0,2,2,0,0,3,0
Fabien Centonze,FRA,DF,Nantes,fr_ligue_1,2,1,78,0,0,0,0,0,0,0
Player,N,Pos,Squad,comp,0,0,0,0,0,0,0,0,0,0
Alberto Cerri,ITA,FW,Como,it_serie_a,5,0,87,0,0,0,0,0,0,0
Franco Cervi,ARG,"FW,MF",Celta Vigo,es_la_liga,6,4,258,0,0,0,0,0,1,0
Julian Chabot,GER,DF,Stuttgart,de_bundesliga,22,19,1629,1,1,2,1,0,9,1
El Chadaille Bitshiabu,FRA,DF,RB Leipzig,de_bundesliga,14,6,555,0,0,0,0,0,1,0
Fares Chaïbi,ALG,"MF,FW",Eint Frankfurt,de_bundesliga,17,7,712,1,0,1,1,0,2,0
Trevoh Chalobah,ENG,DF,Crystal Palace,eng_premier_league,12,12,1060,3,0,3,3,0,1,0
Trevoh Chalobah,ENG,DF,Chelsea,eng_premier_league,6,4,296,0,1,1,0,0,0,0
Timothy Chandler,USA,DF,Eint Frankfurt,de_bundesliga,2,0,19,0,0,0,0,0,0,0
Conor Chaplin,ENG,"MF,FW",Ipswich Town,eng_premier_league,15,7,614,1,1,2,1,0,1,0
Brendan Chardonnet,FRA,DF,Brest,fr_ligue_1,22,22,1966,1,0,1,1,0,3,0
Gabriel Charpentier,CGO,FW,Parma,it_serie_a,10,0,271,1,2,3,1,0,1,0
Raúl Chasco,ESP,DF,Valladolid,es_la_liga,2,1,130,0,0,0,0,0,0,0
Anrie Chase,JPN,DF,Stuttgart,de_bundesliga,12,7,734,0,0,0,0,0,1,0
Pep Chavarría,ESP,DF,Rayo Vallecano,es_la_liga,23,19,1740,0,1,1,0,0,1,0
Arthur Chaves,BRA,DF,Hoffenheim,de_bundesliga,18,16,1474,0,0,0,0,0,5,0
Jhoanner Chávez,ECU,"DF,MF",Lens,fr_ligue_1,10,7,596,1,0,1,1,0,1,0
Walid Cheddira,MAR,FW,Napoli,it_serie_a,1,0,12,0,0,0,0,0,0,0
Walid Cheddira,MAR,FW,Espanyol,es_la_liga,17,5,592,1,1,2,1,0,2,0
Chema,ESP,MF,Real Madrid,es_la_liga,1,0,8,0,0,0,0,0,0,0
Théo Chennahi,FRA,"MF,DF",Montpellier,fr_ligue_1,2,0,8,0,0,0,0,0,1,0
Sidiki Cherif,FRA,FW,Angers,fr_ligue_1,7,3,324,0,0,0,0,0,0,0
Rayan Cherki,FRA,"FW,MF",Lyon,fr_ligue_1,21,15,1328,6,9,15,6,0,2,0
Lucas Chevalier,FRA,GK,Lille,fr_ligue_1,25,25,2250,0,0,0,0,0,0,0
Fabio Chiarodia,ITA,DF,Gladbach,de_bundesliga,10,0,61,0,0,0,0,0,0,0
Julián Chicco,ARG,MF,Leganés,es_la_liga,11,1,198,0,0,0,0,0,0,0
